Scheme Name	Net Asset Value
Edelweiss CRISIL PSU Plus SDL 50:50 Oct 2025 Index Fund - Direct Plan - IDCW Payout	12.1419
Edelweiss CRISIL PSU Plus SDL 50:50 Oct 2025 Index Fund - Direct Plan Growth	12.1415
Edelweiss CRISIL PSU Plus SDL 50:50 Oct 2025 Index Fund - Regular Plan - IDCW Payout	12.0656
Edelweiss CRISIL PSU Plus SDL 50:50 Oct 2025 Index Fund - Regular Plan Growth	12.0652
Edelweiss MSCI India Domestic & World Healthcare 45 Index Fund - Direct Plan - IDCW Option	19.594
Edelweiss MSCI India Domestic & World Healthcare 45 Index Fund - Regular Plan - IDCW Option	19.0792
Edelweiss MSCI India Domestic & World Healthcare 45 Index Fund Direct Plan - Growth	19.594
Edelweiss MSCI India Domestic & World Healthcare 45 index Fund Regular Plan - Growth	19.0792
Edelweiss Nifty 100 Quality 30 Index Fund Direct Plan Growth	14.4873
Edelweiss Nifty 100 Quality 30 Index Fund Direct Plan IDCW	14.2847
Edelweiss Nifty 100 Quality 30 Index Fund Regular Plan Growth	14.1528
Edelweiss Nifty 100 Quality 30 Index Fund Regular Plan IDCW	14.1518
Edelweiss Nifty 50 Index Fund Direct Plan Growth	14.5982
Edelweiss Nifty 50 Index Fund Direct Plan IDCW	14.3962
Edelweiss Nifty 50 Index Fund Regular Plan Growth	14.1505
Edelweiss Nifty 50 Index Fund Regular Plan IDCW	14.1503
Edelweiss Nifty Alpha Low Volatility 30 Index Fund - Direct Plan - Growth	9.9807
Edelweiss Nifty Alpha Low Volatility 30 Index Fund - Direct Plan - IDCW Payout	9.9807
Edelweiss Nifty Alpha Low Volatility 30 Index Fund - Regular Plan - Growth	9.8967
Edelweiss Nifty Alpha Low Volatility 30 Index Fund - Regular Plan - IDCW Payout	9.8967
Edelweiss NIFTY Large Midcap 250 Index Fund - Direct Plan Growth	16.7524
Edelweiss NIFTY Large Midcap 250 Index Fund - Direct Plan Payout	16.7524
Edelweiss NIFTY Large Midcap 250 Index Fund - Regular Plan Growth	16.3648
Edelweiss NIFTY Large Midcap 250 Index Fund - Regular Plan Payout	16.364
Edelweiss Nifty Midcap150 Momentum 50 Index Fund - Direct Plan - Growth	18.5077
Edelweiss Nifty Midcap150 Momentum 50 Index Fund - Direct Plan - IDCW	18.5108
Edelweiss Nifty Midcap150 Momentum 50 Index Fund - Regular Plan - Growth	18.1712
Edelweiss Nifty Midcap150 Momentum 50 Index Fund - Regular Plan - IDCW	18.1713
Edelweiss Nifty Next 50 Index Fund - Direct Plan - Growth	15.4494
Edelweiss Nifty Next 50 Index Fund - Direct Plan - IDCW	15.449
Edelweiss Nifty Next 50 Index Fund - Regular Plan - Growth	15.1612
Edelweiss Nifty Next 50 Index Fund - Regular Plan - IDCW	15.1612
Edelweiss NIFTY PSU Bond Plus SDL Apr 2026 50: 50 Index Fund - Regular Plan - IDCW Option	12.9641
Edelweiss NIFTY PSU Bond Plus SDL Apr 2026 50:50 Index Fund - Direct Plan - Growth	13.0639
Edelweiss NIFTY PSU Bond Plus SDL Apr 2026 50:50 Index Fund - Direct Plan - IDCW Option	13.0645
Edelweiss NIFTY PSU Bond Plus SDL Apr 2026 50:50 Index Fund - Regular Plan - Growth	12.9629
Edelweiss NIFTY PSU Bond Plus SDL Apr 2027 50:50 Index Fund - Direct Plan - IDCW	12.5021
Edelweiss NIFTY PSU Bond Plus SDL Apr 2027 50:50 Index Fund - Direct Plan Growth	12.5037
Edelweiss NIFTY PSU Bond Plus SDL Apr 2027 50:50 Index Fund - Regular Plan - Growth	12.4156
Edelweiss NIFTY PSU Bond Plus SDL Apr 2027 50:50 Index Fund - Regular Plan - IDCW	12.4161
Edelweiss Nifty Smallcap 250 Index Fund - Direct Plan - Growth	17.6791
Edelweiss Nifty Smallcap 250 Index Fund - Direct Plan - IDCW	17.6796
Edelweiss Nifty Smallcap 250 Index Fund - Regular Plan - Growth	17.3688
Edelweiss Nifty Smallcap 250 Index Fund - Regular Plan - IDCW	17.3687
Edelweiss Nifty500 Multicap Momentum Quality 50 Index Fund - Direct - Growth	9.5061
Edelweiss Nifty500 Multicap Momentum Quality 50 Index Fund - Direct - IDCW - Payout	9.5061
Edelweiss Nifty500 Multicap Momentum Quality 50 Index Fund - Regular - Growth	9.4643
Edelweiss Nifty500 Multicap Momentum Quality 50 Index Fund - Regular - IDCW - Payout	9.4643
Franklin India INDEX FUND- NSE Nifty 50 Index Fund - Direct - IDCW	191.9318
Franklin India Index Fund- NSE Nifty 50 Index Fund - Growth	200.7716
Franklin India INDEX FUND- NSE NIFTY 50 INDEX FUND - IDCW	181.8933
Franklin India INDEX FUND- NSE NIFTY 50 INDEX FUND- Direct - Growth	210.8545
Groww Nifty India Railways PSU Index Fund - Direct Plan - Growth	10.3347
Groww Nifty India Railways PSU Index Fund - Direct Plan - IDCW	10.3348
Groww Nifty India Railways PSU Index Fund - Regular Plan - Growth	10.314
Groww Nifty India Railways PSU Index Fund - Regular Plan - IDCW	10.3108
Groww Nifty Non-Cyclical Consumer Index Fund - Direct Plan - IDCW	10.7913
Groww Nifty Non-Cyclical Consumer Index Fund - Direct Plan Growth	10.7914
Groww Nifty Non-Cyclical Consumer Index Fund - IDCW	10.721
Groww Nifty Non-Cyclical Consumer Index Fund - Regular Plan - Growth	10.7222
Groww Nifty Smallcap 250 Index Fund - Direct Plan - Growth	11.3411
Groww Nifty Smallcap 250 Index Fund - Direct Plan - IDCW	11.3458
Groww Nifty Smallcap 250 Index Fund - Regular Plan - Growth	11.2656
Groww Nifty Smallcap 250 Index Fund - Regular Plan - Regular Plan - IDCW	11.2521
Groww Nifty Total Market Index Fund - Direct Plan - Growth	13.7232
Groww Nifty Total Market Index Fund - Direct Plan - IDCW	13.7228
Groww Nifty Total Market Index Fund - Regular Plan - Growth	13.5564
Groww Nifty Total Market Index Fund - Regular Plan - IDCW	13.5571
HDFC BSE 500 Index Fund - Regular Plan - Growth Option	15.2559
HDFC S&P BSE 500 Index Fund - Growth Option - Direct Plan	15.4577
HDFC BSE Sensex Index Fund - Direct Plan	774.657
HDFC BSE Sensex Index Fund - Growth Plan	756.4236
HDFC CRISIL-IBX Financial Services 3-6 Months Debt Index Fund - Direct Growth Plan	10.0979
HDFC CRISIL-IBX Financial Services 3-6 Months Debt Index Fund - Regular Growth Plan	10.0956
HDFC Nifty 100 Equal Weight Index Fund - Direct Plan - Growth Option	16.3308
HDFC Nifty 100 Equal Weight Index Fund - Growth Option	16.0716
HDFC NIFTY 100 Index Fund - Direct Plan - Growth Option	15.0863
HDFC NIFTY 100 Index Fund - Growth Option	14.835
HDFC Nifty 50 Index Fund - Direct Plan	241.3228
HDFC Nifty 50 Index Fund - Growth Plan	236.0889
HDFC Nifty G-Sec Apr 2029 Index Fund - Growth Option	12.224
HDFC Nifty G-Sec Apr 2029 Index Fund - Growth Option - Direct Plan	12.2695
HDFC Nifty G-Sec Dec 2026 Index Fund - Growth Option	12.1713
HDFC Nifty G-Sec Dec 2026 Index Fund - Growth Option - Direct Plan	12.2201
HDFC Nifty G-Sec July 2031 Index Fund - Growth Option	12.5829
HDFC Nifty G-Sec July 2031 Index Fund - Growth Option - Direct Plan	12.6371
HDFC Nifty G-Sec Jun 2027 Index Fund - Growth Option	12.1456
HDFC Nifty G-Sec Jun 2027 Index Fund - Growth Option - Direct Plan	12.1932
HDFC Nifty G-Sec Jun 2036 Index Fund - Growth Option	12.4998
HDFC Nifty G-Sec Jun 2036 Index Fund - Growth Option - Direct Plan	12.5541
HDFC Nifty G-Sec Sep 2032 Index Fund - Growth Option	12.5045
HDFC Nifty G-Sec Sep 2032 Index Fund - Growth Option - Direct Plan	12.5595
HDFC Nifty India Digital Index Fund - Growth Option - Direct	9.0896
HDFC Nifty India Digital Index Fund - Growth Option - Regular	9.0657
HDFC NIFTY LargeMidcap 250 Index Fund - Growth Option	9.7758
HDFC NIFTY LargeMidcap 250 Index Fund - Growth Option - Direct	9.8098
HDFC NIFTY Midcap 150 Index Fund - Growth Option	17.9688
HDFC NIFTY Midcap 150 Index Fund - Growth Option - Direct Plan	18.2032
HDFC NIFTY Next 50 Index Fund - Direct Plan - Growth Option	15.6775
HDFC NIFTY Next 50 Index Fund - Growth Option	15.4248
HDFC NIFTY Reality Index Fund - Regular Plan	11.2935
HDFC NIFTY Realty Index Fund - Direct Plan	11.3626
HDFC Nifty SDL Oct 2026 Index Fund - Growth Option	11.9805
HDFC Nifty SDL Oct 2026 Index Fund - Growth Option - Direct Plan	12.0251
HDFC NIFTY SDL Plus G-Sec Jun 2027 40:60 Index Fund - Growth Option	11.93
HDFC NIFTY SDL Plus G-Sec Jun 2027 40:60 Index Fund - Growth Option - Direct Plan	11.9699
HDFC NIFTY Smallcap 250 Index Fund - Growth Option	18.3067
HDFC NIFTY Smallcap 250 Index Fund - Growth Option - Direct Plan	18.5428
HDFC Nifty Top 20 Equal Weight Index Fund - Direct	10.4033
HDFC Nifty Top 20 Equal Weight Index Fund - Regular Growth	10.3889
HDFC NIFTY100 Low Volatility 30 Index Fund - Direct Plan	10.1513
HDFC NIFTY100 Low Volatility 30 Index Fund - Regular Plan	10.102
HDFC Nifty100 Quality 30 Index Fund - Direct Plan	10.6785
HDFC Nifty100 Quality 30 Index Fund - Regular Plan	10.6609
HDFC NIFTY200 Momentum 30 Index Fund - Direct Plan	10.5843
HDFC NIFTY200 Momentum 30 Index Fund - Regular Plan	10.5159
HDFC NIFTY50 Equal weight Index Fund - Direct Plan - Growth Option	17.6419
HDFC NIFTY50 Equal weight Index Fund - Growth Option	17.2887
HDFC NIFTY500 Multicap 50:25:25 Index Fund - Direct Plan	9.7944
HDFC NIFTY500 Multicap 50:25:25 index Fund - Regular Plan	9.7543
HSBC CRISIL IBX 50:50 Gilt Plus SDL Apr 2028 Index Fund - Direct - Growth	12.555
HSBC CRISIL IBX 50:50 Gilt Plus SDL Apr 2028 Index Fund - Direct - Payout of IDCW	12.5549
HSBC CRISIL IBX 50:50 Gilt Plus SDL Apr 2028 Index Fund - Regular - Growth	12.474
HSBC CRISIL IBX 50:50 Gilt Plus SDL Apr 2028 Index Fund - Regular - payout of IDCW	12.4739
HSBC CRISIL IBX Gilt June 2027 Index Fund - Direct - Growth	11.9748
HSBC CRISIL IBX Gilt June 2027 Index Fund - Direct - IDCW	11.975
HSBC CRISIL IBX Gilt June 2027 Index Fund - Regular - Growth	11.9
HSBC CRISIL IBX Gilt June 2027 Index Fund - Regular - IDCW	11.9001
HSBC NIFTY 50 INDEX FUND - Direct Growth	29.1889
HSBC NIFTY 50 INDEX FUND - Direct IDCW	29.1888
HSBC NIFTY 50 INDEX FUND - Regular Growth	28.6963
HSBC NIFTY 50 INDEX FUND - Regular IDCW	28.6962
HSBC NIFTY NEXT 50 INDEX FUND - Direct Growth	29.1641
HSBC NIFTY NEXT 50 INDEX FUND - Direct IDCW	29.1642
HSBC NIFTY NEXT 50 INDEX FUND - Regular Growth	28.493
HSBC NIFTY NEXT 50 INDEX FUND - Regular IDCW	28.4932
ICICI Prudential BSE Sensex Index Fund - Cumulative Option	26.6898
ICICI Prudential BSE Sensex Index Fund - Direct Plan - Cumulative Option	27.0303
ICICI Prudential BSE Sensex Index Fund - Direct Plan - IDCW Option	27.0300
ICICI Prudential BSE Sensex Index Fund - IDCW Option	26.6905
ICICI Prudential CRISIL-IBX AAA Bond Financial Services Index -Dec 2026 Fund - Annual IDCW	10.3874
ICICI Prudential CRISIL-IBX AAA Bond Financial Services Index -Dec 2026 Fund - Growth	10.3874
ICICI Prudential CRISIL-IBX AAA Bond Financial Services Index -Dec 2026 Fund- Direct Plan - Annual IDCW	10.3957
ICICI Prudential CRISIL-IBX AAA Bond Financial Services Index -Dec 2026 Fund- Direct Plan - Growth	10.3957
ICICI Prudential CRISIL-IBX Financial Services 3-6 Months Debt Index Fund - Annual IDCW	10.2138
ICICI Prudential CRISIL-IBX Financial Services 3-6 Months Debt Index Fund - Direct Plan - Annual IDCW	10.2205
ICICI Prudential CRISIL-IBX Financial Services 3-6 Months Debt Index Fund - Direct Plan - Growth	10.2205
ICICI Prudential CRISIL-IBX Financial Services 3-6 Months Debt Index Fund - Growth	10.2138
ICICI Prudential NASDAQ 100 Index Fund - Direct Plan - Growth	16.5452
ICICI Prudential NASDAQ 100 Index Fund - Direct Plan - IDCW	16.5438
ICICI Prudential NASDAQ 100 Index Fund - Growth	16.2621
ICICI Prudential NASDAQ 100 Index Fund - IDCW	16.2618
ICICI Prudential Nifty 200 Momentum 30 Index Fund - Direct Plan - Growth	17.1709
ICICI Prudential Nifty 200 Momentum 30 Index Fund - Direct Plan - IDCW	17.1683
ICICI Prudential Nifty 200 Momentum 30 Index Fund - Growth	16.8670
ICICI Prudential Nifty 200 Momentum 30 Index Fund - IDCW	16.8662
ICICI Prudential Nifty 50 Index Fund - Cumulative Option	250.3938
ICICI Prudential Nifty 50 Index Fund - Direct Plan Cumulative Option	260.8505
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option	35.0786
ICICI Prudential Nifty 50 Index Fund - IDCW Option	33.3583
ICICI Prudential Nifty 500 Index Fund - Direct Plan - Growth	10.3313
ICICI Prudential Nifty 500 Index Fund - Direct Plan - IDCW	10.3313
ICICI Prudential Nifty 500 Index Fund - Growth	10.3002
ICICI Prudential Nifty 500 Index Fund - IDCW	10.3004
ICICI Prudential Nifty Auto Index Fund - Direct Plan - Growth	18.7499
ICICI Prudential Nifty Auto Index Fund - Direct Plan - IDCW	18.7498
ICICI Prudential Nifty Auto Index Fund - Growth	18.4808
ICICI Prudential Nifty Auto Index Fund - IDCW	18.4813
ICICI Prudential Nifty Bank Index Fund - Direct Plan Growth	16.0291
ICICI Prudential Nifty Bank Index Fund - Direct Plan IDCW	16.0290
ICICI Prudential Nifty Bank Index Fund - Growth	15.6793
ICICI Prudential Nifty Bank Index Fund - IDCW	15.6792
ICICI Prudential Nifty G-Sec Dec 2030 Index Fund - Annual IDCW	12.6257
ICICI Prudential Nifty G-Sec Dec 2030 Index Fund - Direct Plan - Annual IDCW	12.6904
ICICI Prudential Nifty G-Sec Dec 2030 Index Fund - Direct Plan - Growth	12.6911
ICICI Prudential Nifty G-Sec Dec 2030 Index Fund - Growth	12.6256
ICICI Prudential Nifty IT Index Fund - Direct Plan - Growth	13.3752
ICICI Prudential Nifty IT Index Fund - Direct Plan - IDCW	13.3817
ICICI Prudential Nifty IT Index Fund - Growth	13.1747
ICICI Prudential Nifty IT Index Fund - IDCW	13.1749
ICICI Prudential Nifty LargeMidcap 250 Index Fund - Direct Plan - Growth	12.0508
ICICI Prudential Nifty LargeMidcap 250 Index Fund - Direct Plan - IDCW	12.0504
ICICI Prudential Nifty LargeMidcap 250 Index Fund - Growth	11.9641
ICICI Prudential Nifty LargeMidcap 250 Index Fund - IDCW	11.9641
ICICI Prudential Nifty Midcap 150 Index Fund - Direct Plan - Growth	19.0429
ICICI Prudential Nifty Midcap 150 Index Fund - Direct Plan - IDCW	19.0429
ICICI Prudential Nifty Midcap 150 Index Fund - Growth	18.5771
ICICI Prudential Nifty Midcap 150 Index Fund - IDCW	18.5768
ICICI Prudential Nifty Next 50 Index Fund - Direct Plan -  Growth	61.6963
ICICI Prudential Nifty Next 50 Index Fund - Direct Plan -  IDCW	61.6732
ICICI Prudential Nifty Next 50 Index Fund - Growth	58.5589
ICICI Prudential Nifty Next 50 Index Fund -IDCW	58.5581
ICICI Prudential Nifty Pharma Index Fund - Direct Plan - Growth	16.6766
ICICI Prudential Nifty Pharma Index Fund - Direct Plan - IDCW	16.6775
ICICI Prudential Nifty Pharma Index Fund - Growth	16.4107
ICICI Prudential Nifty Pharma Index Fund - IDCW	16.4107
ICICI Prudential Nifty PSU Bond Plus SDL Sep 2027 40:60 Index Fund - Annual - IDCW	12.4240
ICICI Prudential Nifty PSU Bond Plus SDL Sep 2027 40:60 Index Fund - Direct Plan Annual - IDCW	12.5146
ICICI Prudential Nifty PSU Bond Plus SDL Sep 2027 40:60 Index Fund - Direct Plan Growth	12.5146
ICICI Prudential Nifty PSU Bond Plus SDL Sep 2027 40:60 Index Fund - Direct Plan Quarterly - IDCW	10.1235
ICICI Prudential Nifty PSU Bond Plus SDL Sep 2027 40:60 Index Fund - Direct Plan Weekly - IDCW	9.9460
ICICI Prudential Nifty PSU Bond Plus SDL Sep 2027 40:60 Index Fund - Growth	12.4242
ICICI Prudential Nifty PSU Bond Plus SDL Sep 2027 40:60 Index Fund - Quarterly - IDCW	10.1040
ICICI Prudential Nifty PSU Bond Plus SDL Sep 2027 40:60 Index Fund - Weekly - IDCW	9.9457
ICICI Prudential Nifty SDL Dec 2028 Index Fund - Annual IDCW	12.6341
ICICI Prudential Nifty SDL Dec 2028 Index Fund - Direct Plan - Annual IDCW	12.6965
ICICI Prudential Nifty SDL Dec 2028 Index Fund - Direct Plan - Growth	12.6961
ICICI Prudential Nifty SDL Dec 2028 Index Fund - Growth	12.6341
ICICI Prudential Nifty SDL Sep 2026 Index Fund - Annual IDCW	12.0180
ICICI Prudential Nifty SDL Sep 2026 Index Fund - Direct Plan - Annual IDCW	12.0786
ICICI Prudential Nifty SDL Sep 2026 Index Fund - Direct Plan - Growth	12.0786
ICICI Prudential Nifty SDL Sep 2026 Index Fund - Growth	12.0182
ICICI Prudential Nifty SDL Sep 2027 Index Fund - Annual IDCW	12.3579
ICICI Prudential Nifty SDL Sep 2027 Index Fund - Direct Plan - Annual IDCW	12.4194
ICICI Prudential Nifty SDL Sep 2027 Index Fund - Direct Plan - Growth	12.4194
ICICI Prudential Nifty SDL Sep 2027 Index Fund - Growth	12.3579
ICICI Prudential Nifty Smallcap 250 Index Fund - Direct Plan - Growth	17.4671
ICICI Prudential Nifty Smallcap 250 Index Fund - Direct Plan - IDCW	17.4665
ICICI Prudential Nifty Smallcap 250 Index Fund - Growth	17.0795
ICICI Prudential Nifty Smallcap 250 Index Fund - IDCW	17.0802
ICICI Prudential Nifty200 Quality 30 Index Fund - Direct Plan - Growth	9.9189
ICICI Prudential Nifty200 Quality 30 Index Fund - Direct Plan - IDCW	9.9189
ICICI Prudential Nifty200 Quality 30 Index Fund - Growth	9.9168
ICICI Prudential Nifty200 Quality 30 Index Fund - IDCW	9.9168
ICICI Prudential Nifty200 Value 30 Index Fund - Direct Plan - Growth	9.3382
ICICI Prudential Nifty200 Value 30 Index Fund - Direct Plan - IDCW	9.3382
ICICI Prudential Nifty200 Value 30 Index Fund - Growth	9.2994
ICICI Prudential Nifty200 Value 30 Index Fund - IDCW	9.2994
ICICI Prudential Nifty50 Equal Weight Index Fund- Direct Plan - Growth	16.2387
ICICI Prudential Nifty50 Equal Weight Index Fund- Direct Plan - IDCW	16.2384
ICICI Prudential Nifty50 Equal Weight Index Fund- Growth	15.9799
ICICI Prudential Nifty50 Equal Weight Index Fund- IDCW	15.9798
ICICI Prudential Nifty50 Value 20 Index Fund - Direct Plan - Growth	10.7860
ICICI Prudential Nifty50 Value 20 Index Fund - Direct Plan - IDCW	10.7859
ICICI Prudential Nifty50 Value 20 Index Fund - Growth	10.7154
ICICI Prudential Nifty50 Value 20 Index Fund - IDCW	10.7154
Invesco India Nifty G-sec Jul 2027 Index Fund - Direct - Growth	1196.8787
Invesco India Nifty G-sec Jul 2027 Index Fund - Direct - IDCW Payout	1196.8773
Invesco India Nifty G-sec Jul 2027 Index Fund - Regular - Growth	1192.8225
Invesco India Nifty G-sec Jul 2027 Index Fund - Regular - IDCW Payout	1192.8365
Invesco India Nifty G-sec Sep 2032 Index Fund - Direct - Growth	1229.2942
Invesco India Nifty G-sec Sep 2032 Index Fund - Direct - IDCW Payout	1229.2951
Invesco India Nifty G-sec Sep 2032 Index Fund - Regular - Growth	1225.2274
Invesco India Nifty G-sec Sep 2032 Index Fund - Regular - IDCW Payout	1225.2107
Kotak  BSE Housing Index Fund - Regular Plan - Growth Option	13.526
Kotak  BSE Housing Index Fund - Regular Plan - IDCW Option	13.526
Kotak BSE Housing Index Fund - Direct Plan - Growth Option	13.663
Kotak BSE Housing Index Fund - Direct Plan - IDCW Option	13.662
Kotak BSE PSU Index Fund - Direct Plan - Growth	8.771
Kotak BSE PSU Index Fund - Direct Plan - IDCW Payout and Reinvestment	8.771
Kotak BSE PSU Index Fund - Regular Plan - Growth	8.72
Kotak BSE PSU Index Fund - Regular Plan - IDCW Payout and Reinvestment	8.72
Kotak BSE Sensex Index Fund - Regular - Growth	10.819
Kotak BSE Sensex Index Fund - Regular - IDCW	10.819
Kotak BSE Sensex Index Fund- Direct - Growth	10.825
Kotak BSE Sensex Index Fund- Direct - IDCW	10.825
Kotak CRISIL - IBX AAA Bond Financial Services Index Dec 2026 Fund - Direct - Growth	10.3582
Kotak CRISIL - IBX AAA Bond Financial Services Index Dec 2026 Fund - Direct - IDCW	10.3581
Kotak CRISIL - IBX AAA Bond Financial Services Index Dec 2026 Fund - Regular - Growth	10.3509
Kotak CRISIL - IBX AAA Bond Financial Services Index Dec 2026 Fund - Regular - IDCW	10.3509
Kotak CRISIL -IBX AAA Financial Services Index Sep-2027 Fund-DIRECT PLAN-GROWTH Option	10.7563
Kotak CRISIL -IBX AAA Financial Services Index Sep-2027 Fund-DIRECT PLAN-IDCW	10.7549
Kotak CRISIL -IBX AAA Financial Services Index Sep-2027 Fund-REGULAR PLAN-GROWTH	10.7386
Kotak CRISIL-IBX AAA Financial Services Index Sep-2027 Fund-REGULAR PLAN-IDCW	10.7385
Kotak CRISIL-IBX Financial Services 3-6 Months Debt Index Fund-Direct-Growth	10.2454
Kotak CRISIL-IBX Financial Services 3-6 Months Debt Index Fund-Direct-IDCW	10.2457
Kotak CRISIL-IBX Financial Services 3-6 Months Debt Index Fund-Regular-Growth	10.2384
Kotak CRISIL-IBX Financial Services 3-6 Months Debt Index Fund-Regular-IDCW	10.2384
Kotak Nifty 100 Equal Weight Index Fund - Direct Plan - Growth	10.306
Kotak Nifty 100 Equal Weight index Fund - Direct Plan - IDCW Option	10.305
Kotak Nifty 100 Equal Weight Index Fund - Regular Plan - Growth	10.28
Kotak Nifty 100 Equal Weight Index Fund - Regular Plan - IDCW Option	10.28
Kotak NIFTY 100 Low Volatility 30 Index Fund - Direct plan - Growth option	10.5775
Kotak NIFTY 100 Low Volatility 30 Index Fund - Direct plan - IDCW option	10.5775
Kotak NIFTY 100 Low Volatility 30 Index Fund - Regular plan - Growth option	10.5084
Kotak NIFTY 100 Low Volatility 30 Index Fund - Regular plan - IDCW option	10.5084
Kotak Nifty 200 Momentum 30 Index Fund - Direct Plan - Growth Option	15.031
Kotak Nifty 200 Momentum 30 Index Fund - Direct Plan - IDCW Payout	15.03
Kotak Nifty 200 Momentum 30 Index Fund - Regular Plan - Growth Option	14.881
Kotak Nifty 200 Momentum 30 Index Fund - Regular Plan - IDCW Payout	14.882
Kotak Nifty 50 Equal Weight Index Fund - Direct Plan - Growth	10.633
Kotak Nifty 50 Equal Weight Index Fund - Direct Plan - IDCW Option	10.633
Kotak Nifty 50 Equal Weight Index Fund - Regular Plan - Growth	10.607
Kotak Nifty 50 Equal Weight Index Fund - Regular Plan - IDCW Option	10.607
Kotak Nifty 50 Index Fund - Direct Plan-Growth	16.369
Kotak Nifty 50 Index Fund - Direct Plan-IDCW Payout	16.365
Kotak Nifty 50 Index Fund - Regular Plan-Growth	16.161
Kotak Nifty 50 Index Fund - Regular Plan-IDCW Payout	16.161
Kotak Nifty AAA Bond Jun 2025 HTM Index Fund - Direct Plan - Growth option	10.9425
Kotak Nifty AAA Bond Jun 2025 HTM Index Fund - Direct Plan - IDCW option	10.944
Kotak Nifty AAA Bond Jun 2025 HTM Index Fund - Regular Plan - Growth option	10.9223
Kotak Nifty AAA Bond Jun 2025 HTM Index Fund - Regular Plan - IDCW Option	10.9203
Kotak Nifty Commodities Index Fund-Direct Growth	10.799
KOTAK NIFTY COMMODITIES INDEX FUND-DIRECT-IDCW-PAYOUT & REINVESTMENT	10.799
KOTAK NIFTY COMMODITIES INDEX FUND-REGULAR GROWTH	10.791
KOTAK NIFTY COMMODITIES INDEX FUND-REGULAR-IDCW-PAYOUT & REINVESTMENT	10.791
Kotak Nifty Financial Services Ex-Bank Index Fund - Direct Plan - Growth option	15.571
Kotak Nifty Financial Services Ex-Bank Index Fund - Direct Plan - IDCW option	15.571
